Backup job summary
 Report generated on Nov 10, 2022, 9:33:02 AM

Job Details
"Job ID","Server","Agent","HyperVisor Type","Subclient","Type","Backup Type","Application Size","Media Size","Job status","Failure Reason","Throughput (GB/Hour)","VM Operating System","VM Datastore","Retain Data Until"
"2562591","ahp0759","SQL Server","N/A","default","Backup","Differential","189662282","40700677","Completed","","15.140","","","Dec 9, 2022, 08:00:13 PM"
"2562590","ahpdawautomic","SQL Server","N/A","default","Backup","Transaction Log","24051956","5726382","Completed","","7.330","","","Dec 9, 2022, 08:00:08 PM"
"2562589","ahp0759","Windows File System","N/A","default","Backup","Incremental","2091730260","247203308","Completed","","18.120","","","Dec 9, 2022, 08:00:12 PM"
"2562588","ahp0414","SQL Server","N/A","default","Backup","Transaction Log","5636462","220628","Completed","","0.090","","","Nov 23, 2022, 08:00:08 PM"
"2562587","ahp0435","SQL Server","N/A","default","Backup","Transaction Log","2097396","26315","Completed","","0.780","","","Dec 9, 2022, 08:00:07 PM"
"2562586","gnvpawtfs","SQL Server","N/A","default","Backup","Transaction Log","7340764","100881","Completed","","0.070","","","Dec 9, 2022, 08:00:07 PM"
"2562585","ahp0213","SQL Server","N/A","default","Backup","Transaction Log","82254634","1420362","Completed","","2.550","","","Nov 23, 2022, 08:00:07 PM"
"2562584","ahp0926","SQL Server","N/A","default","Backup","Transaction Log","115485534","2148556","Completed","","1.460","","","Nov 23, 2022, 08:00:07 PM"
"2562583","miatdwvsql01","SQL Server","N/A","default","Backup","Transaction Log","34735056","1060346","Completed","","4.480","","","Dec 9, 2022, 08:00:07 PM"
"2562582","ahppdwhresb","SQL Server","N/A","default","Backup","Transaction Log","48435618","801947","Completed","","1.710","","","Dec 9, 2022, 08:00:07 PM"
"2562581","AHPPDWHRPVSQL01","SQL Server","N/A","Repli _Backup","Backup","Differential","47459795188","7688687768","Completed","","57.760","","","Nov 23, 2022, 08:00:12 PM"
"2562580","miapdwcm01","SQL Server","N/A","default","Backup","Transaction Log","103678440","14459875","Completed","","31.600","","","Dec 9, 2022, 08:00:07 PM"
"2562579","miapdwalmdb","SQL Server","N/A","default","Backup","Transaction Log","10224470","458704","Completed","","2.450","","","Dec 9, 2022, 08:00:07 PM"
"2562578","ahp0751","SQL Server","N/A","default","Backup","Transaction Log","262242173660","4749628074","Completed","","419.080","","","Dec 9, 2022, 08:00:07 PM"
"2562577","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","162726376","38797267","Completed","","2.030","","","Dec 9, 2022, 08:00:06 PM"
"2562576","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44517","Completed","","0.060","","","Dec 9, 2022, 08:00:06 PM"
"2562575","gnvpdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","54985436","9215242","Completed","","0.560","","","Nov 23, 2022, 08:00:06 PM"
"2562574","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","4850030","91620","Completed","","0.080","","","Dec 9, 2022, 08:00:06 PM"
"2562573","miapdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","91166432","1940309","Completed","","0.140","","","Dec 9, 2022, 08:00:06 PM"
"2562572","ahp0494","SQL Server","N/A","default","Backup","Transaction Log","1179770","17719","Completed","","0.570","","","Dec 9, 2022, 08:00:06 PM"
"2562571","ahp0758","SQL Server","N/A","default","Backup","Transaction Log","3998062","63739","Completed","","1.340","","","Dec 9, 2022, 08:00:06 PM"
"2562570","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","12714960","234765","Completed","","2.660","","","Dec 9, 2022, 08:00:06 PM"
"2562569","miapdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","10093276","193265","Completed","","2.600","","","Dec 9, 2022, 08:00:06 PM"
"2562568","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","167117288","51444563","Completed","","35.020","","","Dec 9, 2022, 08:00:05 PM"
"2562567","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4981224","69031","Completed","","1.110","","","Dec 9, 2022, 08:00:05 PM"
"2562566","gnvtdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","7996124","126918","Completed","","1.280","","","Dec 9, 2022, 08:00:05 PM"
"2562565","ahp0493","SQL Server","N/A","default","Backup","Transaction Log","11535190","224400","Completed","","1.430","","","Dec 9, 2022, 08:00:05 PM"
"2562564","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","4719080","59959","Completed","","0.880","","","Dec 9, 2022, 08:00:05 PM"
"2562563","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","3539310","44250","Completed","","0.850","","","Dec 9, 2022, 08:00:05 PM"
"2562562","miatdwfarm01","SQL Server","N/A","default","Backup","Transaction Log","40832100","953099","Completed","","1.960","","","Dec 9, 2022, 08:00:05 PM"
"2562561","ahp0759","SQL Server","N/A","default","Backup","Transaction Log","6488430","277909","Completed","","0.640","","","Dec 9, 2022, 08:00:05 PM"
"2562560","ahp0763","SQL Server","N/A","default","Backup","Transaction Log","11862748","431373","Completed","","1.660","","","Dec 9, 2022, 08:00:05 PM"
"2562559","miatdwfarm02","SQL Server","N/A","default","Backup","Transaction Log","12911812","200563","Completed","","1.350","","","Dec 9, 2022, 08:00:05 PM"
"2562558","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","58262114","58394664","Completed","","17.760","","","Nov 23, 2022, 08:00:05 PM"
"2562557","ahpddwacuity","SQL Server","N/A","default","Backup","Transaction Log","182584882","45162240","Completed","","15.300","","","Dec 9, 2022, 08:00:05 PM"
"2562554","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6488308","546107","Completed","","2.720","","","Dec 9, 2022, 08:00:05 PM"
"2562547","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","47252066","47360424","Completed","","13.200","","","Nov 23, 2022, 07:45:04 PM"
"2562545","FTCPALVNTP01","Virtual Server","VMware","default1_Prod","Backup","Incremental","277520962","32416531","Completed","","116.310","Red Hat Enterprise Linux 7 (64-bit)","VxRail-Virtual-SAN-Datastore-da6217ad-afb7-44ad-a40a-757871d7e614","Dec 9, 2022, 07:34:26 PM"
"2562544","MIAPAWOBIEE","Virtual Server","VMware","default1_Prod","Backup","Incremental","3874614944","974048005","Completed","","131.220","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-da6217ad-afb7-44ad-a40a-757871d7e614","Dec 9, 2022, 07:31:05 PM"
"2562543","GNVPAWDUO","Virtual Server","VMware","default1_Prod","Backup","Incremental","3686397651","879165403","Completed","","122.370","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-da6217ad-afb7-44ad-a40a-757871d7e614","Dec 9, 2022, 07:31:09 PM"
"2562542","FTCPAWADDMPRO02","Virtual Server","VMware","default1_Prod","Backup","Incremental","3565833275","922878084","Completed","","117.210","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-da6217ad-afb7-44ad-a40a-757871d7e614","Dec 9, 2022, 07:31:09 PM"
"2562541","AHPPAWSLWR01","Virtual Server","VMware","default1_Prod","Backup","Incremental","35200250374","8172711759","Completed","","156.320","Microsoft Windows Server 2016 (64-bit)","VxRail-Virtual-SAN-Datastore-da6217ad-afb7-44ad-a40a-757871d7e614","Dec 9, 2022, 07:30:41 PM"
"2562540","FTCPMWDHCP01","Virtual Server","VMware","default1_Prod","Backup","Incremental","3783572309","907910189","Completed","","142.530","Microsoft Windows Server 2019 (64-bit)","VxRail-Virtual-SAN-Datastore-da6217ad-afb7-44ad-a40a-757871d7e614","Dec 9, 2022, 07:34:10 PM"
"2562539","MIAPAWFAXSRV02","Virtual Server","VMware","Default15_Prod","Backup","Incremental","7490516817","1207683771","Completed","","37.940","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:31 PM"
"2562538","MIAPAWFAXQ365","Virtual Server","VMware","Default15_Prod","Backup","Incremental","11884386497","926150381","Completed","","62.750","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:45:03 PM"
"2562537","MIAPAWFAXSRV01","Virtual Server","VMware","Default15_Prod","Backup","Incremental","14308131621","2783225879","Completed","","34.690","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:46:44 PM"
"2562536","GNVPAWFAXSRV01","Virtual Server","VMware","Default15_Prod","Backup","Incremental","5983367494","1115927000","Completed","","27.260","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:17 PM"
"2562535","GNVPAWFAXSRV02","Virtual Server","VMware","Default15_Prod","Backup","Incremental","6326298858","1123801559","Completed","","49.210","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:50:00 PM"
"2562534","GNVPAWFAXQ","Virtual Server","VMware","Default15_Prod","Backup","Incremental","12068860406","2708161196","Completed","","42.770","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:31 PM"
"2562533","MIAPAWFAXQ","Virtual Server","VMware","Default15_Prod","Backup","Incremental","9915493558","1909962191","Completed","","32.310","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:30 PM"
"2562532","GNVPAWFAXQ365","Virtual Server","VMware","Default15_Prod","Backup","Incremental","15009995691","867443762","Completed","","46.730","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:30 PM"
"2562531","PTCPALVNTP01","Virtual Server","VMware","default1_Prod","Backup","Incremental","267857805","30384689","Completed","","49.890","Red Hat Enterprise Linux 7 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:36 PM"
"2562530","PTCPAWVISN01","Virtual Server","VMware","default1_Prod","Backup","Incremental","2928109365","421747427","Completed","","16.810","Microsoft Windows Server 2016 or later (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:36 PM"
"2562529","PTCPAWVRCN02","Virtual Server","VMware","default1_Prod","Backup","Incremental","3517959022","492698374","Completed","","23.730","Microsoft Windows Server 2016 or later (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:36 PM"
"2562528","AHPPAWMSKMS02","Virtual Server","VMware","default1_Prod","Backup","Incremental","2835647164","412009814","Completed","","21.320","Microsoft Windows Server 2016 or later (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:34 PM"
"2562527","PTCPCWDC1","Virtual Server","VMware","default1_Prod","Backup","Incremental","37588104041","10397568304","Completed","","55.400","Microsoft Windows Server 2019 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:36 PM"
"2562526","PTCPCWDC2","Virtual Server","VMware","default1_Prod","Backup","Incremental","37289938194","10632043464","Completed","","54.290","Microsoft Windows Server 2019 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:18 PM"
"2562525","AHPDAWNETWS05","Virtual Server","VMware","default8_Prod","Backup","Incremental","15243162684","910663049","Completed","","51.420","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:05 PM"
"2562524","AHPDAWNETWWW05","Virtual Server","VMware","default8_Prod","Backup","Incremental","27001174892","944872745","Completed","","65.180","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:30:40 PM"
"2562523","MIAPZWQSPRXY01","Virtual Server","VMware","default8_Prod","Backup","Incremental","8403257505","1579948125","Completed","","43.880","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:06 PM"
"2562522","MIAPZWQSPRXY02","Virtual Server","VMware","default8_Prod","Backup","Incremental","4064101814","687287832","Completed","","31.110","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:06 PM"
"2562521","AHPPAWSTPWISE02","Virtual Server","VMware","default8_Prod","Backup","Incremental","2866802691","482389204","Completed","","23.500","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:05 PM"
"2562520","AHPPAWSTEPWSE01","Virtual Server","VMware","default8_Prod","Backup","Incremental","5304863470","1420229098","Completed","","35.640","Microsoft Windows Server 2019 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:31:06 PM"
"2562519","AHP0704","Virtual Server","VMware","default3_Prod","Backup","Incremental","1314812754","324513276","Completed","","64.830","Red Hat Enterprise Linux 6 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:30:52 PM"
"2562518","AHP0752","Virtual Server","VMware","default3_Prod","Backup","Incremental","4048121354","1124610348","Completed","","44.790","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:30:52 PM"
"2562517","AHP0753","Virtual Server","VMware","default3_Prod","Backup","Incremental","3753800488","964416470","Completed","","38.250","Microsoft Windows Server 2012 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:30:52 PM"
"2562516","AHPPALEDI012","Virtual Server","VMware","default3_Prod","Backup","Incremental","486167106","55775087","Completed","","29.110","Red Hat Enterprise Linux 7 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:30:39 PM"
"2562515","AHPPALPSOFT01","Virtual Server","VMware","default3_Prod","Backup","Incremental","324678563","35079708","Completed","","18.770","Red Hat Enterprise Linux 7 (64-bit)","VxRail-Virtual-SAN-Datastore-379d6f0c-8476-402b-947e-a8102781af49","Dec 9, 2022, 07:30:52 PM"
"2562509","miapdwfarm01","SQL Server","N/A","ERPM_DB","Backup","Transaction Log","6553844","567495","Completed","","2.750","","","Dec 9, 2022, 07:30:05 PM"
"2562508","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","29557346","29626824","Completed","","9.010","","","Nov 23, 2022, 07:30:05 PM"
"2562506","avmedptccs01_Failover","SQL Server","N/A","CvFailoverLogShipping","Backup","Transaction Log","102367842","102597256","Completed","","28.600","","","Nov 23, 2022, 07:15:04 PM"
"2562504","ahp0218","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 07:00:20 PM"
"2562503","ahppdwanlysql01","SQL Server","N/A","default","Backup","Transaction Log","14746576","351723","Completed","","2.470","","","Dec 9, 2022, 07:00:20 PM"
"2562502","ahppdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22611872","1147084","Completed","","2.710","","","Dec 9, 2022, 07:00:20 PM"
"2562501","ahppdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","8913506","135822","Completed","","0.100","","","Dec 9, 2022, 07:00:19 PM"
"2562500","ahptdwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","2359540","30294","Completed","","0.660","","","Dec 9, 2022, 07:00:20 PM"
"2562499","ahpddwstepwse01","SQL Server","N/A","default","Backup","Transaction Log","3539310","45481","Completed","","0.910","","","Dec 9, 2022, 07:00:20 PM"
"2562498","ahppdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","16253294","3931608","Completed","","0.240","","","Dec 9, 2022, 07:00:19 PM"
"2562497","ahptdwmoveit01","SQL Server","N/A","default","Backup","Transaction Log","14287092","4019704","Completed","","3.190","","","Dec 9, 2022, 07:00:19 PM"
"2562496","ahptdworahyp11","SQL Server","N/A","default","Backup","Transaction Log","22611872","1051127","Completed","","1.810","","","Dec 9, 2022, 07:00:19 PM"
"2562495","ahppdwintvsql03","SQL Server","N/A","default","Backup","Transaction Log","414189838","108546325","Completed","","29.550","","","Dec 9, 2022, 07:00:19 PM"
"2562494","ahppdwaxmvsql03","SQL Server","N/A","default","Backup","Transaction Log","10748392","153422","Completed","","3.280","","","Dec 9, 2022, 07:00:19 PM"
"2562493","ahppdwpsfvsql03","SQL Server","N/A","default","Backup","Transaction Log","64815714","15722729","Completed","","18.110","","","Dec 9, 2022, 07:00:19 PM"
"2562492","ahp0430","SQL Server","N/A","default","Backup","Transaction Log","0","0","Completed","","'-1.000","","","Nov 9, 2022, 07:00:19 PM"
"2562491","AHPPDWINFA01","SQL Server","N/A","default","Backup","Transaction Log","56166426","10475671","Completed","","0.230","","","Dec 9, 2022, 07:00:19 PM"
